t,iq,id,vq,vd,ia,ib,va,vb,theta_e,omega,omega_obs,r,T_ass,S_pct,iq_ref
10.22,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.23,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.24,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.25,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.26,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.27,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.28,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.29,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.3,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.31,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.32,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.33,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.34,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.35,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.36,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.37,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.38,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.39,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.4,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.41,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.42,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.43,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.44,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.45,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.46,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.47,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.48,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.49,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.5,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.51,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.52,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.53,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.54,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.55,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.56,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.57,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.58,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.59,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.6,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.61,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.62,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.63,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.64,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.65,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.66,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.67,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.68,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.69,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.7,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.71,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.72,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.73,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.74,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.75,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.76,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.77,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.78,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.79,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.8,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.81,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.82,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.83,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.84,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.85,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.86,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.87,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.88,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.89,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.9,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.91,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.92,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.93,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.94,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.95,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.96,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.97,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.98,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
10.99,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.01,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.02,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.03,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.04,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.05,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.06,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.07,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.08,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.09,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.1,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.11,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.12,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.13,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.14,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.15,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.16,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.17,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.18,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.19,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.2,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.21,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.22,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.23,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.24,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.25,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.26,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.27,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.28,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.29,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.3,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.31,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.32,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.33,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.34,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.35,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.36,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.37,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.38,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.39,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.4,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.41,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.42,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.43,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.44,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.45,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.46,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.47,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.48,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.49,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.5,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.51,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.52,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.53,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.54,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.55,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.56,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.57,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.58,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.59,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.6,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.61,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.62,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.63,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.64,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.65,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.66,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.67,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.68,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.69,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.7,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.71,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.72,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.73,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.74,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.75,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.76,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.77,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.78,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.79,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.8,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.81,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.82,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.83,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.84,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.85,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.86,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.87,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.88,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.89,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.9,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.91,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.92,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.93,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.94,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.95,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.96,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.97,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.98,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
11.99,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.01,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.02,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.03,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.04,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.05,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.06,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.07,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.08,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.09,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.1,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.11,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.12,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.13,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.14,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.15,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.16,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.17,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.18,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.19,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.2,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.21,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.22,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.23,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.24,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.25,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.26,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.27,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.28,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.29,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.3,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.31,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.32,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.33,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.34,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.35,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.36,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.37,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.38,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.39,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.4,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.41,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.42,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.43,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.44,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.45,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.46,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.47,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.48,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.49,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.5,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.51,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.52,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.53,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.54,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.55,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.56,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.57,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.58,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.59,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.6,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.61,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.62,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.63,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.64,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.65,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.66,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.67,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.68,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.69,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.7,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.71,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.72,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.73,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.74,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.75,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.76,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.77,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.78,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.79,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.8,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.81,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.82,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.83,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.84,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.85,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.86,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.87,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.88,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.89,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.9,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.91,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.92,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.93,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.94,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.95,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.96,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.97,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.98,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
12.99,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.01,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.02,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.03,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.04,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.05,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.06,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.07,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.08,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.09,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.1,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.11,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.12,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.13,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.14,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.15,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.16,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.17,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.18,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.19,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.2,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.21,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.22,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.23,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.24,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.25,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.26,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.27,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.28,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.29,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.3,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.31,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.32,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.33,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.34,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.35,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.36,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.37,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.38,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.39,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.4,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.41,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.42,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.43,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.44,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.45,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.46,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.47,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.48,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.49,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.5,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.51,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.52,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.53,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.54,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.55,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.56,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.57,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.58,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.59,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.6,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.61,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.62,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.63,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.64,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.65,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.66,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.67,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.68,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
13.69,0,0,0,0,0,0,0,0,0,0,0,0,5,30.2532175520574,0
